Gene Name;"""Replicate 1, Medium channel SILAC, time 0""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 0.5h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 1h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 2h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 3h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 4h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 5h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 6h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 9h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 12h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 24h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 0.5h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 1h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 2h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 3h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 4h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 5h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 6h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 9h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 12h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 24h""";"""Replicate 2, Medium channel SILAC, time 0""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 0.5h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 1h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 2h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 3h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 4h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 5h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 6h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 9h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 12h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 24h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 0.5h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 1h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 2h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 3h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 4h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 5h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 6h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 9h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 12h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 24h""";"""Replicate 1, Heavy channel SILAC, time 0""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 0.5h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 1h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 2h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 3h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 4h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 5h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 6h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 9h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 12h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 24h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 0.5h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 1h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 2h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 3h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 4h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 5h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 6h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 9h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 12h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 24h""";"""Replicate 2, Heavy channel SILAC, time 0""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 0.5h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 1h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 2h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 3h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 4h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 5h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 6h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 9h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 12h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 24h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 0.5h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 1h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 2h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 3h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 4h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 5h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 6h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 9h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 12h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 24h""";"""Replicate 1, Unlabeled, Baseline, AspN Peptide Library Protocol""";"""Replicate 2, Unlabeled, Baseline, AspN Peptide Library Protocol""";"""Replicate 1, Unlabeled, Baseline, LysN Peptide Library Protocol""";"""Replicate 2, Unlabeled, Baseline, LysN Peptide Library Protocol"""
"""Shmt2""";263.7857921;303.6152148;295.4683635;318.5942183;308.3282133;303.2086825;286.6263918;316.9505301;294.4616183;283.1683948;280.5862754;329.3917312;288.1513454;271.1676472;292.5245629;291.2770726;295.5311077;286.5243328;269.5983327;236.811021;207.7438637;254.1250253;268.8018841;274.7376651;268.787655;296.7601748;284.5159556;279.2168276;284.0073725;280.5668559;313.6261825;292.8129242;291.1729696;256.5130416;257.6989902;275.6694649;288.4599265;265.1263248;267.5907249;235.6611805;213.27321;192.1788896;31.8619984;32.48359681;40.63185866;48.70332794;35.16857554;34.34050391;24.83135209;24.05041611;50.79944186;49.01989428;53.58761758;48.94303688;33.35915386;44.31880484;30.02387185;36.84086999;43.55529927;25.89299647;44.1310589;46.4122044;39.45747117;32.04280557;26.7727704;38.82933108;24.60663527;29.96091121;44.50493755;59.04254305;29.40653922;30.31738971;50.75411242;44.06983943;52.99910146;25.00457003;22.12863959;24.74572644;46.67322038;30.60105229;32.09987502;35.13468434;34.59225163;26.55525178;44.29598841;26.98419721;41.63498074;43.98260532
"""Mesdc2""";54.62236998;56.68927372;79.51955886;64.51787703;73.18643043;65.96584404;80.5018608;61.69236035;71.22290869;76.07636242;58.74463488;72.80960892;65.28858133;65.18699452;59.82507588;64.83766021;81.45589431;58.16240848;69.15644994;62.5046953;53.99199382;65.31532152;57.02259295;73.17865767;69.58723493;62.01997734;66.12670384;59.33569077;58.26061562;58.49252631;66.53270857;59.72590819;82.4198285;73.35435976;58.43556969;56.17365551;57.38112993;58.46451671;62.00847584;47.15519889;48.02150574;42.68370175;11.85955423;8.359537622;11.36185853;42.59870584;45.71067529;14.78537481;31.90641582;44.90055743;24.81468365;36.28900547;45.16413736;12.77737149;30.16687211;27.1069816;47.4841237;8.781346428;102.975986;17.35455637;58.69677453;36.38258338;25.65848263;9.444470985;28.19897813;55.21263039;46.86703702;56.48072467;61.67842395;65.40546158;8.680139421;24.69266374;113.039757;21.85297618;37.20673532;42.97751818;33.11626513;7.339158689;56.64579557;120.1142764;6.441056074;59.71219505;5.865399048;17.23527618;27.55054578;57.48545255;46.72397532;89.0778017
"""Parp1""";25.94532483;25.79975927;25.97490965;21.57068895;21.45713126;24.93124701;22.16931299;25.01208136;20.33492952;19.76328682;17.20890191;24.73563233;28.23114467;22.89575678;22.61490386;23.35423471;21.87692834;26.780628;19.74939393;21.22040461;18.84422166;14.73046362;18.8666585;16.67680579;17.63882874;17.28402863;22.07880396;19.8284837;18.80110506;18.02039163;19.45826923;15.91727999;19.95090557;18.25550781;16.01158509;21.43302454;21.43764215;22.73618443;16.83044008;18.41645168;17.38959608;12.25276944;2.281482316;4.128657777;5.449665764;4.663895228;4.473350007;7.186890545;3.347642499;4.241649567;3.62817308;5.269709799;8.297067903;3.838302468;3.205118198;6.140966658;4.257661141;4.494798137;5.224142861;2.448968413;5.527199124;3.127979307;8.635772865;3.31052042;2.300318141;1.931642161;2.857269269;8.849156699;5.41941851;3.021499587;2.696574213;3.899781723;4.854081442;7.574604369;3.809602824;2.829356249;5.602192284;3.085545211;2.210094183;2.770358176;2.342686549;2.557044513;2.90421464;5.710403147;11.94718732;10.5647936;17.69981159;12.91154098
"""Dync1li2""";7.546448239;7.493475363;7.472077856;7.114410872;7.617167476;7.71484481;7.011295786;8.014483127;8.043725762;7.835928491;6.075340267;8.096612409;8.131751835;7.562066137;7.866640266;8.118457089;8.014771499;8.063934549;7.984286608;8.10743686;7.361864833;19.00780213;17.09938756;16.65673976;15.03262112;16.26185932;15.33292355;16.56939346;15.70559426;14.96571211;15.09090755;10.57754679;15.00053573;15.77437614;16.16824584;15.82417033;17.527883;18.10235867;15.51366517;17.92215815;15.35708627;16.03025511;1.924460309;3.437448492;2.616772974;4.3841313;6.641367869;2.751239392;4.327485862;4.606216671;2.310306985;2.93481559;22.31127693;3.650773773;0.520730465;3.001891818;3.734544479;4.631011972;3.664436291;1.122611126;3.218880994;1.878203472;3.197582663;3.207694869;6.645657499;6.499816506;5.715026759;7.701467235;4.562265742;9.355261309;4.167298231;8.895389343;3.480803546;3.930654472;4.977645583;6.77857165;3.584294873;9.163402588;11.0252036;8.67880939;8.648194024;3.166665706;2.768428384;6.347844446;22.7808962;41.43954549;121.8886313;46.66614363
"""Dok3""";24.92494739;25.16162322;24.25367303;25.04199661;24.15964788;22.69156298;21.50596714;21.87812912;19.82579675;19.99400831;13.92620697;23.35177532;26.01357116;24.11834953;23.45105779;22.47177162;24.04129171;22.32572923;24.67552757;19.41015437;15.08940143;32.01599256;29.54992025;27.75107472;26.83775094;25.73360176;24.84520944;23.4269991;26.54057159;21.56224089;18.93318285;13.86052909;29.26511136;27.03485259;27.48234726;29.1818954;28.66875774;27.74958655;24.15375061;25.25783077;20.01019638;18.82903399;3.476565608;3.755553433;5.810913989;5.085264373;6.050492656;5.456746361;8.922109738;6.26539009;6.475632364;10.2763783;16.17235397;5.926118931;5.691270467;5.195378456;4.009062196;6.02000506;5.365033182;5.044044655;6.176627612;6.942095955;11.86283747;4.183179285;5.698077523;4.911918986;6.99482337;7.270745912;8.851547826;6.217734052;8.683907094;8.552353131;8.062766232;10.91321995;8.126935535;5.337881813;6.007606871;5.817102844;8.306870659;7.189260889;7.799215767;7.418101935;7.084414649;12.99448962;15.92088218;11.10089527;0.0;0.0
"""Exosc9""";9.066014116;0.0;9.520783637;9.454954232;10.14446549;10.04818663;10.5630962;6.320349086;0.0;7.516157855;10.54208935;9.050819235;10.47620563;7.326444013;9.749521297;9.334389692;0.0;11.76775445;8.26459024;7.984231375;0.0;10.09267408;10.77291262;11.5736938;11.88442725;9.419454429;13.08691696;0.0;10.18322978;7.441760247;0.0;9.476815736;12.19347584;0.0;10.10789318;13.24991982;0.0;0.0;10.13340218;0.0;0.0;7.034038378;28.55136917;0.0;0.159002802;0.119245455;0.188216548;0.090320434;2.721248342;40.24065007;0.0;5.628477679;8.538984234;0.204624688;0.37889441;0.503650915;0.0;0.0;0.0;7.208230266;0.473003921;0.746317357;0.0;8.770555207;0.0;4.659645729;3.697104756;5.480724913;2.718421511;0.0;3.840723557;0.980907276;0.0;3.993949083;5.537030758;0.0;1.116216644;1.849886169;0.0;0.0;3.288857946;0.0;0.0;4.87149521;0.0;0.0;0.0;0.0
"""Adrbk1""";40.19944816;42.03772032;37.11834637;38.76749479;35.21889695;31.90864197;30.78792914;31.81924709;28.6273077;25.76625266;20.26043064;32.30727773;32.13183233;32.25968389;33.0470999;33.08087524;29.80641835;34.72257236;32.31418681;28.52327743;26.78699745;38.82848706;41.13908852;38.48476456;33.87190717;32.47217581;30.36311133;25.23781304;31.55164848;24.47465722;22.09732315;17.59419507;29.21437394;30.43578723;30.97951167;32.75958761;31.70956367;29.50763041;33.02120636;24.84535554;25.18164969;20.43852417;11.49538675;6.171464574;2.8479103;5.372664948;6.508353774;4.010771953;5.625203503;6.998378146;9.307295935;10.86891706;17.1641522;18.58395631;9.453966695;5.115103055;6.122226766;10.91994843;7.048726625;8.141457913;8.354604981;14.44436038;20.48250509;7.128489661;9.799159221;5.13315306;6.209089048;4.621285995;4.432729987;7.756961402;8.466513303;6.406468249;9.067753309;12.60682001;6.887180073;7.005292204;7.66332049;5.233057685;7.879362073;9.123681131;8.991179183;8.188001255;9.125482888;15.57323622;0.0;0.0;0.0;0.0
"""Sra1""";46.82330318;42.52598152;37.77253349;30.36012158;31.91622875;30.08901172;26.63037168;30.268804;28.46809047;24.49327176;13.00912266;30.65841619;32.09322898;31.25696686;34.56071772;33.89525153;29.66332762;34.62952436;28.1851155;29.17841634;21.13491832;31.10009907;31.77784595;26.57802408;22.81541063;24.76262306;23.06475935;20.71501969;23.57229952;21.59423859;22.63180122;9.777546872;26.93902117;25.44134693;22.90533061;25.71305647;22.03773524;27.82566002;22.12829411;22.75977063;18.18537841;16.8319055;7.791873463;12.31992886;9.283445511;8.766646537;9.053484656;6.150511412;7.771578644;7.136869979;7.91831686;8.90305885;8.704073027;4.946114172;14.18027924;7.251535017;0.0;5.88442458;7.512926333;8.228786488;13.35560427;11.96189033;23.68564337;3.995658145;5.186121221;6.307151326;5.771862836;7.446321087;21.40179147;4.596888042;4.190797427;9.459972456;10.00954547;7.032604395;6.654470983;5.134531609;5.775870062;4.146756903;6.557568502;4.54121198;4.799312568;7.48480529;8.85992868;15.19113249;10.7525401;0.0;28.65289377;12.2498627
"""Pfdn4""";132.2104492;120.4384705;129.8489286;102.1167584;124.8740326;108.8055407;104.0204019;122.6725325;120.8560109;123.3794568;101.4924367;122.609618;127.5078214;130.5349075;119.437979;105.8181078;91.28860068;98.27109167;107.8485071;96.73388814;97.98583122;176.9396488;150.7400587;120.7580425;119.9537643;146.5445905;112.500086;157.9537776;150.3751182;156.8127633;163.0975676;0.0;164.7841268;142.4038713;125.267406;171.7169537;146.2210089;121.6223923;116.6626344;172.4508285;102.0359277;128.8490928;12.25418966;12.49147834;19.13510398;24.55470158;12.05502407;27.43247725;18.17559549;21.57004619;21.56305206;19.24308342;21.70918084;6.759768928;16.8315485;22.5400375;12.80311027;23.77551165;19.0185829;11.82457759;15.18422543;19.00586525;27.10704772;15.65481544;13.44683578;17.08216162;15.34305799;10.94419141;11.16013642;12.87847424;24.53221709;13.87144146;18.45840176;0.0;32.89171084;23.67233979;26.27759358;12.40719796;16.66332523;13.10114979;24.90105703;16.23100515;17.24590404;35.98654719;63.9266775;50.55203592;91.11978713;108.4737115
"""Ahcy""";333.122762;338.4834268;335.4319435;318.8626254;328.6665694;320.5111227;327.2851016;319.385541;308.264472;292.2092089;281.1720413;314.993304;317.9116904;323.2787994;329.3699631;317.985447;293.6328021;319.1910675;298.8020238;294.9971002;272.4863223;317.9415141;310.9613517;296.0164221;305.6928705;306.5445636;321.7445966;329.9483068;305.7092316;320.1497514;303.7501724;273.392018;291.5008144;303.2342794;317.1409948;312.6439283;313.6051334;313.7565941;305.2402786;294.6036079;291.0748656;269.4781157;30.54495052;28.83829788;34.70655312;31.12002208;35.70814787;36.48761288;47.50293645;41.28421055;37.86109709;54.19659488;44.02655601;34.15048716;34.58437163;33.57239498;28.47576038;26.84875666;37.23798508;30.66046315;37.82072439;39.70527856;43.66103042;32.99415053;24.95472902;31.17318283;28.83427346;31.49318794;34.66384415;29.8961028;35.27209438;34.69237938;34.37470895;31.11787795;32.84828519;33.09571545;31.18498524;25.85829469;28.21059609;31.32293607;32.53880679;32.35860664;30.4163383;36.72751875;177.5236468;165.1143647;155.9745933;121.045207
"""Il16;mKIAA4048""";25.53123842;21.58870116;23.9843231;21.87475804;18.33589782;17.83766073;19.19900358;19.58990235;20.35210054;23.74219606;12.00367734;18.97981901;20.4860142;23.75846046;21.51101049;19.05456179;18.54014286;22.93675641;28.75345136;18.44520275;17.12452103;17.361014;13.93287899;13.54056881;14.48418584;12.76815046;14.43698603;12.78145438;11.93103384;11.62378489;12.63386643;8.016948365;12.18077359;13.64403924;15.68175904;14.60662633;15.65915798;14.7364233;12.63224561;16.0191595;14.40363437;13.88253264;8.792682259;5.797401777;5.134767651;6.847478123;6.768247455;4.203474899;16.31412686;4.130407272;8.113871839;8.840060366;9.996621407;6.492730933;2.706859235;4.417659994;3.190212077;4.075600825;11.54944817;5.087918048;5.535519678;6.879341582;4.152496949;3.815768393;3.182623143;4.606010325;2.062789929;2.53662604;4.175989976;5.129283397;3.456809683;3.773501667;5.74269288;4.472694235;3.842657118;3.229371397;3.134051041;3.933183195;3.893218278;4.216030242;3.155127225;3.118677929;2.991349607;2.460972168;0.0;0.0;0.0;0.0
"""Xdh""";16.64871073;15.66655451;13.79482665;14.56995059;14.33215283;16.04782588;13.66846255;13.94013409;14.68499815;13.97415033;11.58301;13.16282067;15.22490332;15.96453941;13.99663797;16.20672327;13.45162552;15.93539441;14.90628015;13.35612156;13.59474694;13.94825923;14.43178178;14.74117715;18.25971642;12.87005446;14.67095662;14.9537983;13.89133689;14.68303842;13.98025539;13.57422152;14.72122953;13.23138279;14.07400396;15.23867138;12.88765513;13.99406523;14.06182054;13.47081156;10.73362306;11.30470015;2.529386031;2.150305718;4.283179601;3.197546675;3.267089791;3.86372781;4.505065221;3.302011428;5.053949601;4.25866691;7.00295208;2.198319026;6.447364947;3.976194737;2.876276149;2.578250131;3.227862301;3.749725053;4.54497959;5.890726795;8.519839434;2.908005611;2.409557997;4.742351319;2.40906354;3.363927886;5.271656801;4.499026318;4.473942693;4.849459408;5.318992628;6.924914088;3.168835625;2.54922485;2.547388276;5.195312741;3.478121636;4.012434214;3.823993192;4.315135036;5.210068369;8.477790912;21.24727097;18.80317829;24.26729301;25.20488876
"""Ilk""";318.1196214;322.280285;318.0064884;301.7768022;288.2832614;291.5515256;281.7497272;286.1486578;272.6097027;269.2014682;211.5422009;291.9485513;300.6124372;312.0658036;304.332142;300.1669671;278.0752222;300.0580731;269.7541466;267.9095142;229.2419502;309.8001862;287.9176788;287.4894809;272.4615408;277.1285594;277.4002687;266.9698077;269.3501999;260.7456118;241.5878937;187.7310506;264.5568695;265.139688;296.7180288;269.2843582;269.8542316;278.999638;258.5906561;266.7913076;268.4912934;217.6442905;41.49264484;39.6904642;29.04344276;35.9531691;41.65869937;35.40385339;49.58970751;61.78366685;61.08946936;74.07296524;107.6236;48.70527568;39.03227748;41.22482127;31.27398688;40.35103205;56.4972933;56.25238509;51.34568553;61.93691926;91.62597817;31.85824883;31.57537244;36.92867844;33.41721799;32.23262296;35.41153893;41.59646835;43.83318299;54.81697697;63.88418838;98.7285486;32.23467266;30.04357319;23.08205271;31.64720827;34.50235502;36.09370885;55.01700157;54.29702962;54.51818654;97.67134227;87.69804745;80.48541142;133.9044274;149.5338064
"""Nup85""";168.1003164;201.2895237;190.2370623;193.7078833;197.0293047;211.0653165;184.4390038;186.831343;201.9278169;186.2975853;193.3958568;204.1712654;198.3671154;200.7294972;174.8366692;212.0210377;177.1264934;191.670129;199.8033395;171.5077905;173.8000152;154.3812222;192.5012747;186.9427727;189.0414082;196.155954;205.0480163;155.9317905;182.0403382;172.6652892;191.9614842;181.0964682;187.5474387;196.9802786;185.0554941;172.6388448;201.069957;194.5885628;163.6628336;207.1058139;169.3712023;124.2183587;11.3665791;24.04343161;12.32967224;6.91796136;34.91247071;79.70413225;30.27111686;16.93221773;37.04089257;34.72698117;26.45569058;10.76669744;8.981216905;13.43530871;70.67548466;11.23119977;18.10771782;6.841408974;11.97323705;12.1368291;31.24281624;16.10413429;21.53564442;15.7477072;51.27443444;20.88162889;17.89137709;62.84239349;17.24364668;22.83995269;22.57510374;29.67873063;36.14650278;7.359467998;29.28456369;12.94925243;4.150353034;4.29711996;8.116271766;24.71985811;9.392860017;26.41175168;10.24979422;7.940412859;2.603587315;5.429366056
"""Eif2b2""";11.45315224;14.7153896;12.29856451;9.634154628;9.903062581;9.4360523;10.88949159;12.30270821;0.0;11.33924841;11.35546315;10.51941551;9.995438018;9.053323283;14.0765957;9.561044006;8.37518335;12.30792775;11.07002711;12.38143276;7.091703523;9.655014564;10.37269272;9.822155835;10.2011532;8.881851724;10.24841477;11.05554543;13.19882309;8.990336586;8.917587483;10.28716228;12.71577598;10.09493152;10.83671763;10.34250332;9.751787011;10.57655365;11.39985365;10.68398571;10.1235443;7.916596566;2.498161596;2.080439275;1.470784012;1.632074558;1.32838963;2.280027276;0.0;2.234051184;0.0;0.0;3.396890324;2.51858612;1.361444526;1.874517619;1.914713132;3.68942952;8.356576073;2.074731365;2.238248415;4.872882446;2.634943544;0.899449579;0.848272077;3.523326764;1.598020313;2.094624377;0.766348256;1.525554349;2.597313896;1.60767169;1.733095645;2.219731277;3.473326562;1.234883744;0.599461124;1.443847362;1.082717012;1.365573062;1.661252522;1.731101552;1.676517209;2.652553167;0.0;0.0;25.71899568;17.65689859
"""Hcfc1""";50.73371833;48.75984388;49.788454;46.1168219;48.02712909;44.10740706;47.97886948;48.43008296;42.09102217;45.96769267;33.81872789;44.44605053;49.73589537;51.14371371;47.43065772;48.93299336;49.81562602;49.71170153;48.48964806;46.65560742;39.06779312;50.69891461;49.84031844;50.98192168;46.96743711;52.62664817;38.35413287;38.63456711;45.27429239;39.65333475;43.75604484;38.99063047;51.31462199;54.81430329;47.22472281;46.12534319;47.7612241;46.24765953;46.47596054;45.45257809;43.64302585;40.88239627;7.225266704;7.964599645;6.098364857;7.716041842;6.412343114;6.303680632;7.151470663;6.56196068;8.328502151;10.01705114;14.34669232;6.682648098;5.852610689;4.342723356;6.096177099;7.119623146;6.742189257;6.07260968;7.944362199;8.806687847;13.20984343;8.369673972;7.452248343;6.851567241;11.21195984;6.801434223;9.231043347;7.006096139;7.302245252;7.153496915;9.336699708;15.71519395;8.335054236;8.889178974;5.936633762;7.012623132;7.363797759;7.481184893;8.284671558;7.560775277;7.74571563;14.53489176;6.86680789;2.035205404;24.22855896;20.13045492
"""Copa""";155.3483198;153.8100716;144.3522456;139.9251019;140.2724294;143.5240129;128.2042278;137.6589397;136.192623;131.2215037;104.6557136;132.2482634;139.1545374;146.4296224;147.6860562;149.1011523;134.9198891;146.5040526;137.7358978;138.1857959;123.7628981;135.0736457;123.6014571;128.9876446;120.0486893;125.7382007;126.2552618;124.4132096;124.0904923;117.9339501;111.1668011;98.67343027;111.7852491;118.1140432;133.8744775;128.7509843;122.6920493;125.8530849;120.721883;122.5028961;121.8430158;111.3444872;25.05129097;23.54938547;23.07354908;24.46880739;19.2870458;20.38478905;28.56221428;20.39903456;24.62497184;32.83851199;32.96729686;25.86057355;20.85745578;18.81472914;17.7379443;22.53191457;24.23343829;18.77361003;28.44200767;29.45329463;48.56073162;19.26608987;19.47634037;19.69998556;22.30257191;19.85460511;16.4916154;18.81749987;19.11937495;20.23345696;22.28968682;28.41769107;20.68122118;22.05647898;23.33994382;15.86444507;17.11194444;19.44465206;16.58415927;21.13559038;23.61967984;41.8080691;123.372981;115.6766279;164.4589981;111.6782871
"""Atl2""";4.429147605;5.481300648;4.944464682;5.183135023;2.097479621;0.0;3.605230881;5.000729672;4.562231129;4.952418192;4.935411928;6.558605989;5.396147114;4.395076214;5.10610844;5.29248631;5.086846094;3.15332476;3.53787394;4.594623008;2.969459332;7.659885271;8.475570392;6.667489613;7.805033077;8.00913687;8.267552985;4.265912631;10.36220595;4.556044362;6.386276869;12.90749525;8.848733584;9.310805112;8.179279546;0.0;10.63238144;7.399207141;11.45174955;5.378063726;5.799193214;0.0;1.249024344;1.155974006;1.355719034;0.768574939;0.0;0.0;2.053056026;0.909590377;2.104663091;4.60772708;2.727873103;1.767383728;1.408669824;1.854412242;2.732910374;2.128273605;1.282261644;1.541702485;0.401168783;1.675151866;1.36260969;1.08419787;3.17725507;0.982359515;2.951206169;4.984660202;1.736711565;3.418248829;2.088201977;0.965719725;1.342472427;3.679011363;2.181687669;3.481229168;2.892229049;0.0;1.646505384;2.344784906;4.523069898;1.137251312;1.639426505;0.0;0.0;0.0;0.0;0.0
"""mKIAA0074;Ncaph";6.622940454;7.815284671;5.094050348;5.864337527;5.10780616;5.861766521;5.609580831;4.85736236;5.281716731;4.263625508;3.421877773;6.590212181;7.140981012;6.032928995;5.938353276;6.330248544;5.594345259;5.683973064;5.30673662;4.956767587;3.759087896;6.128922574;5.516087642;6.248168131;6.415829398;6.307067615;6.406844265;5.941544883;5.317626355;5.162504084;4.249903843;3.083109444;6.024169114;6.014922901;6.529658757;6.713618609;6.823771835;6.884378208;6.095483055;6.606128595;4.718258478;0.0;1.970588204;14.87361653;3.27133361;6.691471969;1.855474814;8.650739187;6.815706595;0.0;31.36480375;38.86265818;47.68671136;11.06157092;6.318988825;5.156658898;10.03905684;6.445649961;19.99002916;21.34542277;28.72249807;38.05161413;14.61796909;1.451290456;3.670462137;9.318331023;3.820342394;1.30287764;1.044285188;1.070698444;1.635109637;0.529699129;1.467665995;38.18957636;8.422958479;7.768096017;2.039062035;0.615117665;1.433221299;1.701976031;1.59433961;0.0;1.161386245;0.0;0.0;0.0;0.0;0.0
"""mUBPY;Usp8""";17.08749142;16.79415632;17.28939298;15.67912364;15.1678208;15.44685391;14.44819378;15.10451444;14.52996397;13.5636204;9.338530828;15.05357985;15.54722739;17.01910769;16.27729606;14.81211342;15.0749167;18.22249805;14.30756762;13.41850773;10.90591613;16.34569712;16.25143707;16.30636035;16.31364941;14.23909429;14.97017256;14.17354404;14.62548353;11.82558637;11.44188814;9.259034756;15.64031945;14.1025357;15.28057548;15.12214723;14.03323391;14.30141275;14.72760574;12.73890778;12.28115775;9.240110805;3.810810636;2.148655803;2.596396488;2.805652061;2.513597367;3.165084692;4.578764124;3.223761856;5.397178343;6.422570608;8.299816375;1.813884665;2.385922153;3.0842501;3.618687079;4.273381586;3.32020893;2.914251614;4.97271005;5.644503731;7.409774952;2.099082529;3.433373558;2.439031591;2.684942883;2.669290885;2.932740778;2.915890467;5.076023873;4.614555603;4.977618269;8.341912803;2.970094865;3.050822912;1.915348477;2.199063081;2.214734428;2.871399599;2.985252248;4.072318723;4.440892506;7.128808172;0.0;0.0;0.0;0.0
